OGLE-LMC-CEP-0819  12.963 14.033  22.3144553 0.0001394  6007.63154  0.572  0.282 4.980  0.174 3.074
OGLE-LMC-CEP-0820  13.628 14.428  16.8367430 0.0002438  6012.82977  0.587  0.258 5.120  0.160 3.207
OGLE-LMC-CEP-0821     -   13.666  25.8035283 0.0002996       -        -      -     -      -     -  
OGLE-LMC-CEP-0822  15.682 16.442   2.5325184 0.0000026  6001.39980  0.440  0.442 4.450  0.222 2.703
OGLE-LMC-CEP-0823  15.459 16.218   2.9925818 0.0000071  6001.74372  0.287  0.366 4.509  0.138 2.739
OGLE-LMC-CEP-0824  14.871 15.589   4.3631839 0.0000086  6000.22558  0.520  0.457 4.704  0.239 3.197
OGLE-LMC-CEP-0825  14.134 14.961   7.8448077 0.0000357  6003.82395  0.271  0.246 5.163  0.062 3.150
OGLE-LMC-CEP-0827  16.648 17.273   1.1530190 0.0000011  6000.53558  0.342  0.385 4.059  0.175 1.910
OGLE-LMC-CEP-0828  15.589 16.280   2.5567541 0.0000031  6001.31540  0.535  0.478 4.436  0.273 2.687
OGLE-LMC-CEP-0829  16.379 17.056   1.5807125 0.0000014  6000.75790  0.461  0.449 4.299  0.264 2.388
OGLE-LMC-CEP-0830  14.980 15.730   4.3385915 0.0000088  6004.02170  0.375  0.395 4.769  0.163 3.300
OGLE-LMC-CEP-0831  13.869 14.683   9.7128106 0.0000415  6003.68601  0.410  0.204 5.941  0.147 5.150
OGLE-LMC-CEP-0833  14.442 15.284   7.4908006 0.0000802  6004.27934  0.119  0.119 5.186  0.000   -  
OGLE-LMC-CEP-0834  15.487 16.218   3.0030225 0.0000034  6002.59236  0.465  0.447 4.532  0.243 2.839
OGLE-LMC-CEP-0835  14.491 15.238   4.5628388 0.0001926  6002.37081  0.232  0.384 4.773  0.148 2.960
OGLE-LMC-CEP-0837  13.934 14.618   5.7773109 0.0000154  6000.26709  0.302  0.435 4.726  0.176 2.947
OGLE-LMC-CEP-0838  15.021 15.721   3.8684366 0.0000046  6001.70416  0.559  0.435 4.540  0.223 2.861
OGLE-LMC-CEP-0840  15.519 16.200   2.7146787 0.0000027  6002.11657  0.560  0.474 4.468  0.260 2.689
OGLE-LMC-CEP-0842  14.604 15.283   5.1455353 0.0000204  6005.00995  0.558  0.448 4.745  0.209 3.202
OGLE-LMC-CEP-0843  14.505 15.506   8.3619563 0.0000280  6001.91464  0.380  0.320 5.547  0.131 4.142
OGLE-LMC-CEP-0844  13.065 13.928  17.2130846 0.0001333  6012.95612  0.728  0.263 5.065  0.181 2.723
OGLE-LMC-CEP-0845  14.914 15.661   4.4187571 0.0000080  6001.69212  0.503  0.452 4.746  0.228 3.256
OGLE-LMC-CEP-0846  14.017 14.887   9.0511187 0.0000303  6006.10534  0.494  0.264 5.366  0.221 3.919
OGLE-LMC-CEP-0847  13.337 14.303  20.6389446 0.0001107  6016.76233  0.703  0.351 5.147  0.224 3.730
OGLE-LMC-CEP-0848  13.373 14.229  15.9879745 0.0001636  6000.40849  0.733  0.316 5.140  0.190 3.345
OGLE-LMC-CEP-0850  14.857 15.568   4.4134927 0.0000064  6000.55169  0.524  0.450 4.664  0.233 3.138
OGLE-LMC-CEP-0851  15.599 16.317   2.6819994 0.0000035  6000.69973  0.458  0.448 4.450  0.234 2.730
OGLE-LMC-CEP-0852  14.907 15.598   4.3348605 0.0000081  6002.67652  0.522  0.448 4.702  0.227 3.180
OGLE-LMC-CEP-0853  16.033 17.062   3.0273859 0.0000050  6000.86405  0.442  0.407 4.525  0.207 2.797
OGLE-LMC-CEP-0854  13.920 14.726   9.0486011 0.0000549  6009.02435  0.288  0.225 5.528  0.069 4.123
OGLE-LMC-CEP-0858  15.345 16.109   3.2111949 0.0000050  6002.67855  0.397  0.382 4.525  0.176 2.804
OGLE-LMC-CEP-0860  15.411 16.093   3.0721165 0.0000030  6001.56362  0.557  0.476 4.540  0.278 2.845
OGLE-LMC-CEP-0861  16.196 16.878   1.8308096 0.0000030  6000.64521  0.428  0.432 4.294  0.235 2.461
OGLE-LMC-CEP-0862  15.271 16.152   3.0408858 0.0000066  6001.22426  0.348  0.379 4.456  0.183 2.641
OGLE-LMC-CEP-0863  15.527 16.365   3.2755781 0.0000066  6003.21452  0.305  0.304 4.487  0.112 2.744
OGLE-LMC-CEP-0866  15.153 15.875   3.4495328 0.0000056  6000.28835  0.557  0.433 4.528  0.239 2.804
OGLE-LMC-CEP-0869  14.981 15.659   4.0508401 0.0000046  6000.82382  0.672  0.456 4.549  0.237 2.854
OGLE-LMC-CEP-0871  14.298 15.201   9.1080554 0.0002638  6007.49192  0.054  0.000   -    0.000   -  
OGLE-LMC-CEP-0873  15.004 15.782   4.4669459 0.0000146  6000.76470  0.267  0.315 4.712  0.101 3.302
OGLE-LMC-CEP-0877  14.901 15.552   3.7833306 0.0000056  6003.22298  0.599  0.444 4.480  0.255 2.747
OGLE-LMC-CEP-0878  13.903 14.712   9.7227311 0.0000558  6000.01001  0.360  0.184 5.708  0.096 5.252
OGLE-LMC-CEP-0882  14.854 15.630   4.7893376 0.0000110  6002.43567  0.358  0.374 4.825  0.136 3.396
OGLE-LMC-CEP-0884  14.055 14.800   7.7074653 0.0000226  6007.68827  0.557  0.360 5.103  0.212 3.166
OGLE-LMC-CEP-0885  15.947 16.822   2.7538393 0.0000036  6002.70207  0.556  0.471 4.424  0.261 2.594
OGLE-LMC-CEP-0886  14.904 15.632   4.3807278 0.0000079  6001.67050  0.451  0.413 4.672  0.193 3.090
OGLE-LMC-CEP-0888  14.005 14.815   9.3692912 0.0000711  6005.90387  0.285  0.206 6.201  0.080 5.385
OGLE-LMC-CEP-0889  14.850 15.643   3.1682644 0.0000103  6002.98885  0.306  0.407 4.424  0.210 2.639
OGLE-LMC-CEP-0893  15.624 16.280   2.4156280 0.0000022  6000.94367  0.584  0.478 4.376  0.254 2.533
OGLE-LMC-CEP-0896  15.235 15.942   3.4383827 0.0000049  6002.09380  0.502  0.444 4.580  0.246 2.949
OGLE-LMC-CEP-0899  15.239 15.994   3.5101387 0.0000057  6001.01977  0.422  0.420 4.597  0.207 2.970
OGLE-LMC-CEP-0904  15.786 16.551   2.6352843 0.0000024  6000.01897  0.517  0.479 4.473  0.266 2.738
OGLE-LMC-CEP-0908  15.271 15.967   3.3926204 0.0000033  6001.03719  0.564  0.447 4.630  0.250 2.978
OGLE-LMC-CEP-0914  15.566 16.179   2.4829627 0.0000026  6001.97895  0.644  0.496 4.368  0.271 2.534
OGLE-LMC-CEP-0915  14.165 14.976   7.3958633 0.0000284  6003.92410  0.403  0.374 5.310  0.149 3.575
OGLE-LMC-CEP-0917  16.227    -     1.6231784 0.0000204  6001.44995  0.247  0.342 4.234  0.108 2.189
OGLE-LMC-CEP-0919  14.755 15.453   4.8656843 0.0000083  6003.28930  0.500  0.428 4.750  0.190 3.209
OGLE-LMC-CEP-0922  14.125 14.912   8.6225591 0.0001569  6002.10942  0.297  0.238 6.038  0.090 5.183
OGLE-LMC-CEP-0923  13.384 14.173  12.0640810 0.0000902  6001.97658  0.539  0.155 4.947  0.122 0.520
OGLE-LMC-CEP-0926  14.899 15.647   4.6759899 0.0000070  6004.12726  0.543  0.472 4.762  0.238 3.283
OGLE-LMC-CEP-0927  13.991 14.829   9.0634559 0.0000329  6000.63299  0.446  0.295 5.259  0.152 3.573
OGLE-LMC-CEP-0930  15.800 16.799   3.4276423 0.0000039  6002.46187  0.571  0.448 4.549  0.255 2.875
OGLE-LMC-CEP-0931  14.373 15.033   5.8134387 0.0000128  6002.76836  0.472  0.372 4.532  0.139 2.613
OGLE-LMC-CEP-0933  15.326 15.963   2.8948549 0.0000045  6000.67297  0.653  0.476 4.425  0.279 2.555
OGLE-LMC-CEP-0934  14.768 15.541   5.0658841 0.0000087  6001.33516  0.554  0.438 4.759  0.199 3.175
OGLE-LMC-CEP-0935  12.898 13.904  21.1161935 0.0002229  6002.28076  0.529  0.245 5.027  0.130 3.244
OGLE-LMC-CEP-0936  14.159 14.972   8.3342619 0.0000285  6006.35346  0.465  0.291 5.531  0.210 4.101
OGLE-LMC-CEP-0938  15.212 15.918   3.5089747 0.0000094  6001.30969  0.447  0.385 4.550  0.184 2.840
OGLE-LMC-CEP-0939  15.501 16.216   2.8617413 0.0000052  6001.63282  0.362  0.403 4.506  0.188 2.793
OGLE-LMC-CEP-0940  15.242 16.094   4.4417973 0.0000178  6002.97210  0.507  0.463 4.659  0.251 3.094
OGLE-LMC-CEP-0941  16.171 16.801   1.7272409 0.0000017  6000.34137  0.453  0.434 4.308  0.248 2.478
OGLE-LMC-CEP-0943     -      -    42.2386500 0.0123037       -        -      -     -      -     -  
OGLE-LMC-CEP-0945     -   12.738  36.5799770 0.0222391       -        -      -     -      -     -  
OGLE-LMC-CEP-0949  13.597 14.425  12.9166525 0.0000784  6002.89979  0.664  0.200 5.088  0.128 2.085
OGLE-LMC-CEP-0951  15.314 15.980   3.1134066 0.0000062  6002.98408  0.495  0.419 4.491  0.225 2.748
OGLE-LMC-CEP-0952  15.355 16.053   3.1232266 0.0000091  6000.80495  0.473  0.469 4.547  0.253 2.896
OGLE-LMC-CEP-0954  15.479 16.153   2.7910137 0.0000049  6001.26941  0.445  0.456 4.506  0.234 2.774
OGLE-LMC-CEP-0957  15.544 16.268   2.8084617 0.0000039  6000.93881  0.459  0.441 4.513  0.228 2.768
OGLE-LMC-CEP-0960  15.414 16.144   2.9312963 0.0000046  6001.57616  0.427  0.414 4.478  0.210 2.693
OGLE-LMC-CEP-0961  15.143 15.858   3.7113206 0.0000074  6000.47100  0.502  0.433 4.521  0.223 2.842
OGLE-LMC-CEP-0962  14.995 15.228   3.9273216 0.0000868  6000.13223  0.114  0.139 4.694  0.126 2.480
OGLE-LMC-CEP-0963  13.884 14.685   8.7134101 0.0000448  6005.29819  0.469  0.309 5.458  0.203 3.930
OGLE-LMC-CEP-0964  15.384 16.002   2.7935621 0.0000023  6002.12330  0.583  0.452 4.392  0.253 2.542
OGLE-LMC-CEP-0966     -   12.760  47.3846291 0.0201628       -        -      -     -      -     -  
OGLE-LMC-CEP-0967  15.591 16.369   2.8733716 0.0000096  6000.78523  0.249  0.297 4.512  0.102 2.772
OGLE-LMC-CEP-0969  13.703 14.620  12.7210343 0.0001084  6006.19794  0.492  0.094 4.746  0.133 1.513
OGLE-LMC-CEP-0970  13.327 14.263  17.4598258 0.0001402  6004.29983  0.551  0.183 4.888  0.125 2.105
OGLE-LMC-CEP-0971  14.878 15.621   4.8125991 0.0000253  6001.21605  0.568  0.458 4.848  0.205 3.338
OGLE-LMC-CEP-0972  15.066 15.845   4.5089543 0.0000106  6004.13877  0.417  0.429 4.834  0.181 3.416
OGLE-LMC-CEP-0973  12.885 14.080  10.4648836 0.0002048  6010.00872  0.206  0.154 4.724  0.121 4.660
OGLE-LMC-CEP-0974  15.233 15.936   3.1933764 0.0000039  6000.89469  0.536  0.419 4.482  0.230 2.700
OGLE-LMC-CEP-0975  13.671 14.574  12.6238956 0.0000733  6008.73965  0.471  0.078 4.850  0.119 1.389
OGLE-LMC-CEP-0976  15.354 16.098   3.1649406 0.0000048  6001.45970  0.443  0.449 4.578  0.239 2.896
OGLE-LMC-CEP-0977  15.200 16.020   4.0329777 0.0000098  6002.21826  0.336  0.371 4.685  0.144 3.155
OGLE-LMC-CEP-0978  13.836 14.765  10.5201820 0.0001217  6006.87704  0.250  0.205 6.220  0.062 5.466
OGLE-LMC-CEP-0984  15.527 16.555   4.3827751 0.0000271  6000.85495  0.398  0.409 4.795  0.180 3.374
OGLE-LMC-CEP-0986     -   13.343  31.0605404 0.0004824       -        -      -     -      -     -  
OGLE-LMC-CEP-0989  15.493 16.162   2.6900341 0.0000030  6002.59978  0.514  0.473 4.476  0.264 2.725
OGLE-LMC-CEP-0990  15.069 15.800   3.8150554 0.0000047  6000.83893  0.443  0.395 4.573  0.197 2.930
OGLE-LMC-CEP-0992     -      -    52.8736850 0.5317178       -        -      -     -      -     -  
OGLE-LMC-CEP-0993  15.241 15.920   3.4408193 0.0000051  6002.19228  0.544  0.419 4.499  0.230 2.813
OGLE-LMC-CEP-0994  15.065 15.827   4.2402423 0.0000081  6001.92723  0.454  0.441 4.747  0.209 3.256
OGLE-LMC-CEP-0997  14.867 15.623   4.5081970 0.0000071  6004.05449  0.474  0.434 4.782  0.199 3.315
OGLE-LMC-CEP-0998  15.971 16.698   2.1676139 0.0000019  6000.70369  0.597  0.491 4.306  0.282 2.517
OGLE-LMC-CEP-0999     -   13.191  26.3358879 0.0007144       -        -      -     -      -     -  
OGLE-LMC-CEP-1001  13.489 14.381  14.4670756 0.0000921  6000.49984  0.509  0.121 4.754  0.136 1.704
OGLE-LMC-CEP-1002  15.421 16.202   3.5159605 0.0000046  6002.19167  0.597  0.456 4.523  0.266 2.840
OGLE-LMC-CEP-1003  15.048 15.825   4.0033994 0.0000074  6001.55248  0.386  0.383 4.669  0.162 3.123
OGLE-LMC-CEP-1004  15.198 15.937   3.7448073 0.0000066  6001.78889  0.468  0.428 4.622  0.218 3.021
OGLE-LMC-CEP-1006  15.432 16.175   3.2665699 0.0000046  6002.45630  0.567  0.463 4.516  0.272 2.816
OGLE-LMC-CEP-1009  14.838 15.640   4.9073887 0.0000101  6003.72103  0.423  0.415 4.832  0.174 3.421
OGLE-LMC-CEP-1010  14.913 15.610   4.8034286 0.0000134  6003.74879  0.462  0.438 4.859  0.184 3.452
OGLE-LMC-CEP-1011  15.019 15.749   4.2042228 0.0000050  6002.72299  0.546  0.450 4.674  0.228 3.133
OGLE-LMC-CEP-1012  14.779 15.577   5.1908620 0.0000110  6002.99544  0.458  0.390 4.858  0.141 3.319
OGLE-LMC-CEP-1013  15.166 15.897   3.7565125 0.0000076  6003.41185  0.393  0.420 4.645  0.204 3.108
OGLE-LMC-CEP-1015  14.964    -     4.3321972 0.0000045  6002.78474  0.611  0.450 4.611  0.219 3.022
OGLE-LMC-CEP-1018  15.497 16.087   2.3576054 0.0000027  6000.42333  0.604  0.455 4.284  0.236 2.403
OGLE-LMC-CEP-1019  14.877 15.617   4.6703752 0.0000074  6001.30303  0.494  0.434 4.797  0.193 3.316
OGLE-LMC-CEP-1020  15.201 16.052   4.0986833 0.0000060  6000.63169  0.446  0.422 4.687  0.205 3.138
OGLE-LMC-CEP-1022  14.777    -     5.0225333 0.0001064  6000.29196  0.384  0.387 4.846  0.138 3.487
OGLE-LMC-CEP-1025  15.508 16.173   2.7256874 0.0000024  6000.29497  0.516  0.454 4.459  0.243 2.680
OGLE-LMC-CEP-1029  14.808 15.629   5.6378331 0.0000207  6005.53646  0.340  0.362 5.015  0.098 3.663
OGLE-LMC-CEP-1030  15.390 16.028   2.9547658 0.0000055  6001.63195  0.645  0.482 4.486  0.287 2.708
OGLE-LMC-CEP-1031  13.324 14.309  18.4694513 0.0001228  6000.86548  0.538  0.220 5.019  0.135 2.667
OGLE-LMC-CEP-1035  15.326    -     2.9576729 0.0000426  6002.88308  0.448  0.358 4.427  0.158 2.551
OGLE-LMC-CEP-1039  15.453 16.071   2.6948392 0.0000031  6001.71190  0.647  0.507 4.386  0.296 2.595
OGLE-LMC-CEP-1044  15.123 15.887   3.9932001 0.0000057  6002.92103  0.458  0.390 4.611  0.183 2.991
OGLE-LMC-CEP-1045  14.854 15.602   4.7436251 0.0000101  6001.83469  0.498  0.447 4.826  0.206 3.398
OGLE-LMC-CEP-1047  15.276 15.985   3.5910886 0.0000083  6000.03210  0.453  0.447 4.603  0.227 2.989
OGLE-LMC-CEP-1051  15.486 16.249   3.0988610 0.0000042  6000.83654  0.424  0.440 4.546  0.224 2.862
OGLE-LMC-CEP-1052  14.930 15.710   4.3163216 0.0000108  6002.47200  0.381  0.405 4.669  0.183 3.096
OGLE-LMC-CEP-1053  15.696 16.343   2.3831176 0.0000017  6002.03609  0.663  0.502 4.323  0.281 2.530
OGLE-LMC-CEP-1056  14.959 15.769   4.4606658 0.0000096  6002.10280  0.461  0.438 4.782  0.214 3.337
OGLE-LMC-CEP-1057  14.734 15.490   5.0740154 0.0000100  6004.42804  0.491  0.444 4.855  0.193 3.439
OGLE-LMC-CEP-1058     -   13.492  30.4004037 0.0005360       -        -      -     -      -     -  
OGLE-LMC-CEP-1061  15.707 16.415   2.5980533 0.0000029  6002.18816  0.478  0.479 4.468  0.261 2.754
OGLE-LMC-CEP-1070  15.536 16.224   2.7886917 0.0001048  6000.31337  0.460  0.417 4.519  0.218 2.619
OGLE-LMC-CEP-1071  15.389 16.164   3.3813158 0.0000485  6003.28958  0.291  0.487 4.589  0.177 2.312
OGLE-LMC-CEP-1072  15.675 16.396   2.6663357 0.0000045  6000.05714  0.440  0.469 4.521  0.251 2.838
OGLE-LMC-CEP-1073  14.483 15.190   5.1700833 0.0000102  6003.51416  0.438  0.415 4.605  0.204 2.962
OGLE-LMC-CEP-1074  15.648 16.378   2.7101144 0.0000039  6002.08131  0.498  0.455 4.469  0.242 2.721
OGLE-LMC-CEP-1076  15.063 15.871   4.2818550 0.0000095  6000.81719  0.355  0.377 4.709  0.154 3.206
OGLE-LMC-CEP-1077  14.496 15.326   4.6542712 0.0000115  6000.61152  0.335  0.450 4.796  0.199 3.320
OGLE-LMC-CEP-1078  13.930 14.710   8.5594791 0.0000249  6000.70402  0.464  0.279 5.422  0.228 3.910
OGLE-LMC-CEP-1079  15.005 15.890   4.2106348 0.0000273  6003.78406  0.153  0.211 4.534  0.042 2.811
OGLE-LMC-CEP-1080  13.056 14.016  18.6607062 0.0001393  6016.63714  0.504  0.217 4.943  0.134 2.655
OGLE-LMC-CEP-1081  14.964 15.293   4.1999929 0.0000088  6002.65549  0.650  0.459 4.597  0.237 3.014
OGLE-LMC-CEP-1083  13.913 14.667   8.8996793 0.0000261  6001.00130  0.470  0.192 5.547  0.187 4.953
OGLE-LMC-CEP-1085  15.067 15.802   3.9682177 0.0000093  6000.78003  0.505  0.457 4.699  0.241 3.167
OGLE-LMC-CEP-1086  13.463 14.319  17.2020785 0.0001124  6014.90784  0.562  0.269 5.136  0.156 3.270
OGLE-LMC-CEP-1087  15.287 16.081   3.5857249 0.0000053  6002.87615  0.385  0.398 4.625  0.185 3.032
OGLE-LMC-CEP-1088  13.400    -    13.8791812 0.0001252  6002.72226  0.572  0.116 4.952  0.143 1.254
OGLE-LMC-CEP-1092  15.488 16.259   3.1094760 0.0000037  6001.07333  0.448  0.451 4.587  0.239 2.927
OGLE-LMC-CEP-1093  15.291 16.084   3.5869112 0.0000057  6001.99852  0.407  0.407 4.631  0.193 3.017
OGLE-LMC-CEP-1094  14.309 15.122   7.0104011 0.0000147  6002.16663  0.521  0.415 4.944  0.153 3.221
OGLE-LMC-CEP-1096  14.767 15.480   4.3688532 0.0000048  6004.30157  0.541  0.411 4.486  0.206 2.768
OGLE-LMC-CEP-1100  13.380 14.207  13.6298535 0.0000873  6005.35517  0.442  0.158 4.738  0.123 1.575
OGLE-LMC-CEP-1107  15.542 16.325   3.1336523 0.0000045  6002.27939  0.527  0.424 4.448  0.232 2.652
OGLE-LMC-CEP-1108  15.470 16.224   3.0378688 0.0000060  6001.50812  0.281  0.288 4.455  0.101 2.651
OGLE-LMC-CEP-1109  13.615 14.413  11.8606009 0.0000394  6003.05493  0.630  0.215 4.750  0.152 1.357
OGLE-LMC-CEP-1110  14.965 15.780   4.9342752 0.0000136  6004.67547  0.374  0.390 4.908  0.130 3.514
OGLE-LMC-CEP-1112  13.935 14.701   7.9260990 0.0000195  6006.48838  0.498  0.367 4.914  0.138 3.030
OGLE-LMC-CEP-1113     -      -    37.5586900 0.0257272       -        -      -     -      -     -  
OGLE-LMC-CEP-1114  14.884 15.602   4.1407602 0.0000055  6000.97130  0.559  0.451 4.583  0.250 2.986
OGLE-LMC-CEP-1115  13.938 14.790   9.6718702 0.0000505  6001.68919  0.325  0.201 6.282  0.100 5.528
OGLE-LMC-CEP-1116  15.588    -     3.2997648 0.0000101  6000.54063  0.465  0.457 4.576  0.247 2.897
OGLE-LMC-CEP-1118  15.100 15.887   3.7793335 0.0000109  6003.70518  0.435  0.402 4.520  0.201 2.817
OGLE-LMC-CEP-1120  13.714 14.605  11.9045706 0.0000439  6010.81125  0.529  0.097 4.965  0.130 1.473
OGLE-LMC-CEP-1122  14.938 15.684   4.6912197 0.0000110  6001.91073  0.503  0.445 4.802  0.202 3.360
OGLE-LMC-CEP-1124  14.979 15.751   4.4572723 0.0000078  6004.30951  0.371  0.399 4.753  0.164 3.294
OGLE-LMC-CEP-1127  15.021 15.821   4.4516036 0.0000095  6001.95617  0.339  0.375 4.784  0.147 3.333
OGLE-LMC-CEP-1128  14.272 15.035   6.8625537 0.0000160  6000.30195  0.554  0.385 5.152  0.209 3.235
OGLE-LMC-CEP-1129  14.786 15.520   5.8299795 0.0000211  6002.57784  0.364  0.335 5.137  0.119 3.677
OGLE-LMC-CEP-1135  15.609 16.375   2.7574665 0.0000038  6002.41493  0.453  0.426 4.494  0.215 2.750
OGLE-LMC-CEP-1136  15.280 15.953   3.0438813 0.0000033  6000.77780  0.504  0.415 4.441  0.217 2.571
OGLE-LMC-CEP-1139  15.559 16.286   2.7737319 0.0000035  6001.56713  0.386  0.384 4.446  0.175 2.647
OGLE-LMC-CEP-1140  13.856    -     8.1860593 0.0003344  6007.20930  0.513  0.289 5.030  0.183 3.269
OGLE-LMC-CEP-1141  14.620 15.371   5.7915228 0.0000141  6000.39434  0.530  0.428 5.066  0.169 3.394
OGLE-LMC-CEP-1142  14.954 15.712   4.4301196 0.0000241  6002.86226  0.220  0.276 4.765  0.074 3.268
OGLE-LMC-CEP-1144  15.820 16.850   3.6554548 0.0000075  6003.22338  0.402  0.409 4.651  0.196 3.091
OGLE-LMC-CEP-1145  15.185 15.863   3.3413160 0.0000041  6001.92563  0.526  0.415 4.475  0.220 2.728
OGLE-LMC-CEP-1146  15.506 16.223   2.7138617 0.0000029  6002.49803  0.504  0.450 4.447  0.239 2.666
OGLE-LMC-CEP-1149  15.697 16.448   2.5244309 0.0000034  6002.27863  0.425  0.457 4.454  0.226 2.739
OGLE-LMC-CEP-1150  15.219 15.962   3.5187754 0.0000048  6001.11894  0.488  0.453 4.626  0.247 3.022
OGLE-LMC-CEP-1156  15.281    -     4.5099113 0.0000102  6000.60099  0.514  0.479 4.860  0.201 3.068
OGLE-LMC-CEP-1161  15.503 16.249   2.9702623 0.0000038  6000.58529  0.404  0.431 4.542  0.208 2.846
OGLE-LMC-CEP-1165  15.422 16.184   3.0748364 0.0000044  6002.97656  0.528  0.415 4.443  0.226 2.646
OGLE-LMC-CEP-1166  13.488 14.382  13.9082639 0.0000793  6010.94566  0.636  0.194 5.008  0.132 2.207
OGLE-LMC-CEP-1168  15.066 15.849   3.9940396 0.0000115  6003.96700  0.464  0.437 4.666  0.215 3.126
OGLE-LMC-CEP-1169  15.983 17.002   2.8451756 0.0000041  6000.05989  0.488  0.438 4.489  0.234 2.732
OGLE-LMC-CEP-1170  15.171 15.925   3.6753077 0.0000076  6002.61351  0.469  0.427 4.606  0.221 2.984
OGLE-LMC-CEP-1172  14.689 15.398   4.8256500 0.0000077  6000.82596  0.587  0.444 4.715  0.209 3.133
OGLE-LMC-CEP-1173  16.312 17.006   1.4136063 0.0000024  6000.59916  0.232  0.316 4.032  0.114 1.987
OGLE-LMC-CEP-1176  14.299 15.080   7.2240931 0.0000584  6003.90925  0.170  0.120 4.677  0.000   -  
OGLE-LMC-CEP-1180  13.402 14.285  15.1269819 0.0000824  6011.81372  0.604  0.186 4.943  0.134 2.195
OGLE-LMC-CEP-1181  15.857 16.526   1.9868424 0.0000020  6000.17818  0.426  0.409 4.327  0.193 2.489
OGLE-LMC-CEP-1184  13.620 14.570  14.2127360 0.0000828  6013.43999  0.539  0.164 5.092  0.119 2.186
OGLE-LMC-CEP-1185  15.108 16.120   5.3921003 0.0000154  6000.83750  0.323  0.306 4.921  0.074 3.535
OGLE-LMC-CEP-1186  16.103 16.799   1.7991903 0.0000020  6000.98462  0.536  0.490 4.230  0.307 2.354
OGLE-LMC-CEP-1188  15.308 16.007   3.1291216 0.0000032  6000.07526  0.621  0.471 4.476  0.289 2.717
OGLE-LMC-CEP-1190  14.885 15.589   4.2788571 0.0000060  6000.05028  0.555  0.457 4.632  0.242 3.044
OGLE-LMC-CEP-1192  14.969 15.756   4.9561718 0.0000086  6000.91313  0.569  0.437 4.919  0.186 3.335
OGLE-LMC-CEP-1194  15.418 16.168   3.2295035 0.0000041  6002.59042  0.478  0.453 4.567  0.245 2.905
OGLE-LMC-CEP-1195  15.316 16.051   3.2621375 0.0000040  6001.19743  0.467  0.443 4.579  0.238 2.892
OGLE-LMC-CEP-1198  15.609 16.279   2.5276939 0.0000031  6002.01930  0.535  0.487 4.418  0.269 2.619
OGLE-LMC-CEP-1200  14.495 15.321   6.6769991 0.0000152  6002.43430  0.452  0.375 5.267  0.146 3.565
OGLE-LMC-CEP-1208  15.790 16.567   2.5689999 0.0000037  6001.90959  0.366  0.418 4.433  0.189 2.706
OGLE-LMC-CEP-1209  15.255 16.007   3.5059978 0.0000086  6002.70232  0.294  0.327 4.582  0.125 2.899
OGLE-LMC-CEP-1210  15.410 16.068   2.8340750 0.0000027  6001.31189  0.494  0.447 4.488  0.245 2.700
OGLE-LMC-CEP-1211  15.060 15.760   3.6524990 0.0000051  6000.84610  0.480  0.396 4.547  0.200 2.872
OGLE-LMC-CEP-1212  15.536    -     3.2508975 0.0000096  6003.05142  0.461  0.468 4.570  0.251 2.871
OGLE-LMC-CEP-1213  16.009 16.644   1.8294458 0.0000018  6000.17515  0.439  0.443 4.339  0.256 2.512
OGLE-LMC-CEP-1214  13.878 14.617   8.7718152 0.0000177  6008.64331  0.483  0.218 5.132  0.181 4.037
OGLE-LMC-CEP-1218  15.170 15.883   3.6224623 0.0000050  6000.93304  0.534  0.463 4.616  0.254 3.025
OGLE-LMC-CEP-1219  15.179 15.870   2.9440766 0.0000124  6001.58921  0.259  0.194 4.480  0.081 1.664
OGLE-LMC-CEP-1222  16.179 16.889   1.9374369 0.0000019  6001.83435  0.483  0.478 4.306  0.298 2.535
OGLE-LMC-CEP-1223  15.312 15.955   2.9973157 0.0000213  6001.80322  0.544  0.434 4.426  0.234 2.564
OGLE-LMC-CEP-1225  14.898 15.546   3.9655648 0.0000033  6003.07652  0.592  0.445 4.508  0.247 2.808
OGLE-LMC-CEP-1226  14.499 15.335   6.5620363 0.0001021  6001.47600  0.077  0.112 5.345  0.000   -  
OGLE-LMC-CEP-1227  16.093 16.709   1.7945808 0.0000010  6000.19631  0.756  0.510 4.185  0.374 2.256
OGLE-LMC-CEP-1232  15.450 16.231   3.2570397 0.0000113  6002.85053  0.165  0.222 4.506  0.047 2.753
OGLE-LMC-CEP-1233  13.919 14.653   8.2100236 0.0000196  6001.95522  0.544  0.299 5.182  0.221 3.492
OGLE-LMC-CEP-1234  14.002 14.897   9.3038194 0.0000485  6006.78946  0.273  0.250 5.752  0.070 4.423
OGLE-LMC-CEP-1237  13.827 14.736  10.3480547 0.0000332  6004.32600  0.560  0.118 5.112  0.143 0.278
OGLE-LMC-CEP-1238  16.182 17.232   2.8470821 0.0000041  6001.44965  0.462  0.436 4.503  0.227 2.771
OGLE-LMC-CEP-1240  15.149 15.918   3.9958386 0.0000070  6001.78362  0.450  0.440 4.677  0.216 3.112
OGLE-LMC-CEP-1243  15.106 15.854   4.1121143 0.0000093  6002.88362  0.562  0.473 4.704  0.249 3.187
OGLE-LMC-CEP-1244  15.527 16.150   2.6544476 0.0000026  6002.36708  0.616  0.471 4.365  0.261 2.491
OGLE-LMC-CEP-1245  14.695 15.411   5.1097803 0.0000102  6002.84262  0.539  0.452 4.868  0.198 3.398
